File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5311689815,0020,02E8,FBB8,003F,000C,8B98,000A,05ED,0EC9,0E64,247C,26DE,1672,05DC,00A4,0028,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5353356481,0021,02E5,FBB8,003F,000E,8B92,000A,0581,0EF4,0F00,239D,27E3,15F1,05DF,0098,002A,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5395023148,0022,02E9,FBBC,003C,000C,8B95,000A,053D,0EBD,0EC9,241E,2741,1677,0619,00AD,0029,000D
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5436689815,0023,02E8,FBBF,003C,000C,8B8B,000A,05BA,0E6C,0EB7,23FC,2779,1667,05FC,00B6,001B,0005
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5478356481,0024,02E8,FBBB,0040,0009,8B8B,000A,059A,0E7F,0E60,242F,26C3,1715,063E,00A4,0020,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5520023148,0025,02E8,FBB7,0046,000C,8B92,000A,055C,0E04,0F23,23FE,273C,1722,05E5,0097,0024,0013
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5561689815,0026,02E9,FBB8,003F,0009,8BA1,000A,0513,0DC3,0F10,2371,2791,1799,063B,00BC,0021,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5603356481,0027,02E9,FBB9,003F,0008,8B95,000A,04E9,0DAA,0F19,231E,2748,1860,064F,00A5,0026,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5645023148,0028,02E9,FBB9,003E,000C,8B9E,000A,0513,0DFC,0F13,23F2,27C0,1700,05FF,00A1,001D,000D
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5686689815,0029,02E9,FBBF,003F,0007,8B99,000A,04CB,0DC6,0ECC,22F5,27DC,17E7,0686,00C8,002C,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5728356481,002A,02E9,FBB8,003E,000B,8B93,000A,04EF,0D0B,0E19,231B,2814,189A,06F1,009A,0026,0006
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5770023148,002B,02E9,FBBC,003F,0008,8BAA,000A,046E,0D3A,0E65,22F2,27C9,198D,0683,009C,002C,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5811689815,002C,02E9,FBB8,0041,000B,8BA6,000A,0455,0CF5,0E79,236F,289D,18A7,0651,00A6,0030,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5853356481,002D,02E8,FBB9,003E,000E,8BA2,000A,045B,0D1F,0E09,235C,27EC,1972,06AA,0092,001A,000F
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5895023148,002E,02E9,FBB8,003F,000F,8BA9,000A,04B7,0CBC,0E8C,229E,288B,18FB,06A4,00B5,002B,0002
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5936689815,002F,02E9,FBB7,003F,000F,8B9D,000A,0407,0C98,0E36,22CB,2858,1A1A,06CB,009B,001D,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.5978356481,0030,02EB,FBBC,0040,000F,8B9E,000A,0448,0C4A,0E8A,21C0,2928,19F4,06C1,00B1,002B,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6020023148,0031,02E9,FBB9,0040,000C,8B9F,000A,0417,0C80,0E07,22FE,28C8,198A,06D0,00B2,0026,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6061689815,0032,02E9,FBBF,003F,0007,8BA5,000A,041B,0CBF,0E66,22EE,28B8,1930,06A2,00C9,0019,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6103356481,0033,02E8,FBB8,003F,000C,8B9A,000A,03F7,0C4F,0E79,21F5,2883,1A88,06F2,00BE,0023,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6145023148,0034,02E8,FBB9,003F,000B,8BA2,000A,040C,0BD9,0E35,22E9,2934,19CA,06C8,00AF,001E,000C
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6186689815,0035,02E9,FBBA,003F,000E,8BA2,000A,0426,0C49,0E3B,2236,293F,19C1,06CD,00CE,001C,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6228356481,0036,02EB,FBB8,003F,000F,8BA3,000A,041F,0C36,0E38,2238,28D8,1A08,06FF,00C7,0027,0011
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6270023148,0037,02E9,FBB8,003F,000E,8BA2,000A,0403,0C17,0E4B,2289,288F,19E5,076B,009E,002B,000C
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6311689815,0038,02EB,FBB8,003F,0007,8B9A,000A,040A,0C3A,0DAD,221F,2901,1A82,0726,00B3,0024,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6353356481,0039,02EB,FBBC,003F,000C,8BA0,000A,0419,0C58,0DEF,21D8,28D8,1A8D,0719,00B6,0021,0013
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6395023148,003A,02E9,FBB9,003F,000E,8BA0,000A,03FA,0C5D,0D8F,222D,28B7,1A79,0762,00CD,0020,000E
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6436689815,003B,02E9,FBBF,003F,0007,8BA4,000A,0439,0C45,0DAE,2206,288C,1ABC,0760,009B,0024,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6478356481,003C,02EB,FBC1,003E,000C,8BAD,000A,040A,0BCB,0D56,21D6,29D7,1A57,0789,00BF,0023,0013
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6520023148,003D,02EB,FBB8,003F,000C,8B9F,000A,03F6,0BC5,0DB5,225C,296F,1A18,075F,00C1,0020,000C
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6561689815,003E,02EB,FBB8,0040,000B,8BA4,000A,041E,0C08,0D2C,2257,296E,1A55,075E,00AC,0026,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6603356481,003F,02EB,FBBB,003F,000F,8BA4,000A,03F6,0BDA,0D2D,2115,2A58,1ADB,0781,00AB,0028,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6645023148,0040,02EB,FBB8,003F,000C,8BAA,000A,0400,0C05,0D2C,20E8,29C7,1B66,077A,00C4,001F,0007
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6686689815,0041,02EB,FBBC,0041,0007,8B9E,000A,041C,0BF2,0C80,2110,2A10,1B3C,07D4,00B3,0021,000C
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6728356481,0042,02EB,FBB9,003F,000C,8B9E,000A,0426,0C19,0CDF,20FF,2A27,1AD5,07A3,00B9,0021,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6770023148,0043,02EC,FBB8,0040,000C,8BAB,000A,03E9,0B78,0C9D,2111,2AC3,1B4D,079B,00C2,0025,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6811689815,0044,02EB,FBBC,0043,000C,8BB1,000A,0421,0B77,0C8E,212F,2A43,1B4D,07FC,00A8,0024,0004
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6853356481,0045,02EB,FBB1,0047,000C,8BA1,000A,0412,0BB9,0BF9,20AD,2AA8,1BBC,07D0,00C7,0028,000D
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6895023148,0046,02EB,FBB9,0041,0008,8BA5,000A,0456,0BBC,0C25,200D,2A12,1C48,0829,00B7,001C,000B
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6936689815,0047,02EB,FBB6,0043,0007,8BAA,000A,03FB,0B5C,0BF3,20B6,2B1F,1B9F,07F9,00C4,0027,0008
2017-06-29_AA0007_r-037-03.txt,AA0007,36.6978356481,0048,02ED,FBB8,003F,000B,8B9E,000A,03ED,0B49,0B73,20D6,2B77,1BE3,07E1,00BB,001F,000A
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7020023148,0049,02EB,FBBE,0040,000C,8BA4,000A,03E4,0B64,0B1F,1F99,2C25,1C74,0815,00C1,002E,0007
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7061689815,004A,02EC,FBBB,003E,000E,8BA7,000A,042E,0B5C,0B5A,200D,2B7A,1C16,0845,00AC,0029,000C
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7103356481,004B,02EF,FBBE,003E,000E,8BA8,0009,03E6,0B21,0B82,1FDF,2B56,1CE9,085A,0096,0011,0000
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7145023148,004C,02ED,FBB8,003F,000C,8BA1,000A,03EF,0B56,0B2F,1F27,2B97,1D7D,084A,008B,001A,0003
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7186689815,004D,02EB,FBB8,0040,000F,8BA6,000A,03D7,0B05,0B15,1F20,2C60,1C98,08BA,00AD,0030,0006
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7228356481,004E,02EF,FBBB,003E,000F,8BAB,000A,03D4,0B0C,0B0E,1F28,2BA6,1D8D,0888,00B3,001E,0009
2017-06-29_AA0007_r-037-03.txt,AA0007,36.7270023148,004F,02EF,FBB8,003F,000F,8B9A,000A,03D9,0AFF,0A4A,1EAC,2BC2,1E01,08E8,00F3,0027,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7358796296,0002,02C6,FBBB,005F,0006,4595,000A,05AE,0EF1,0F53,0AB6,0CD0,08B3,0119,003B,0011,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.737962963,0003,02C4,FBB8,0061,0006,4598,000A,05B4,0E92,0ED0,0B3F,0CEF,08CD,012B,004A,000E,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7400462963,0004,02C4,FBB8,0060,0007,4596,000A,0597,0E65,0F57,0B28,0D43,085F,0137,0039,0008,0001
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7421296296,0005,02C4,FBB9,0060,0003,4597,000A,055D,0DD8,0EFA,0B60,0DAF,08C5,0130,0048,0015,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.744212963,0006,02C6,FBBF,0060,0004,4594,000A,05B4,0DBB,0E6D,0B2E,0E12,08DC,0139,0044,0014,000B
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7462962963,0007,02C4,FBBC,0060,0007,4591,000A,0532,0DB3,0EC3,0AD2,0EB0,08D3,0146,003F,000D,0002
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7483796296,0008,02C4,FBBB,0060,0003,4596,000A,0560,0D5D,0E03,0B54,0F02,0900,0122,004A,0011,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.750462963,0009,02C6,FBC6,005E,0000,4593,000A,0543,0D39,0EB3,0B82,0E5C,0914,0126,003E,0009,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7525462963,000A,02C4,FBBC,0060,0007,4597,000A,0535,0D00,0DE0,0B85,0F1E,0948,0137,004A,000F,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7546296296,000B,02C4,FBB8,0063,FFFE,4599,000A,0548,0D19,0DC5,0B8B,0FBD,0879,0149,0058,000E,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.756712963,000C,02C4,FBB8,0060,0007,4595,000A,055F,0D2E,0DD9,0B71,0F84,08BB,0124,0042,0018,0001
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7587962963,000D,02C4,FBB9,005F,0007,4599,000A,0518,0CB5,0E9F,0B83,0F62,08A4,0142,004F,000B,0008
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7608796296,000E,02C4,FBBB,005E,0008,4593,000A,055F,0C9E,0DE2,0BB8,1011,0871,012D,003A,000E,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.762962963,000F,02C0,FBB8,0060,0007,4593,000A,04F9,0C7C,0CF3,0C55,109D,08D5,0104,004D,000E,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7650462963,0010,02C1,FBBB,0061,0004,4594,000A,04F5,0BC5,0DAA,0C0E,10B2,08DB,0141,0044,000B,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7671296296,0011,02C4,FBB8,0063,0006,4595,000A,0504,0BC1,0C7C,0C3C,117A,0905,013C,004B,000E,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.769212963,0012,02C3,FBB8,0060,0007,4595,000A,04A8,0C15,0CB8,0C90,1143,08AF,0140,0049,000A,000B
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7712962963,0013,02C0,FBB9,0060,0007,4595,000A,0486,0BB3,0C92,0D1D,11BC,0871,013A,002F,000E,0009
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7733796296,0014,02C3,FBB9,005F,0007,4595,000A,048C,0BEA,0C25,0CEB,121C,086A,0128,0052,000A,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.775462963,0015,02C4,FBBB,0060,0003,458E,000A,04B8,0BAE,0C5D,0D4D,11C7,0840,0126,0034,0014,0009
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7775462963,0016,02C1,FBB9,005E,0006,4597,000A,0473,0B6D,0C0A,0DAF,124E,080E,0153,0040,000B,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7796296296,0017,02C4,FBBB,0063,0001,4594,000A,0491,0B48,0C0D,0DCF,11E1,086A,0147,003A,000F,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.781712963,0018,02C0,FBBF,005F,0007,458C,000A,0439,0B64,0B0D,0E65,1271,0870,014B,003E,000F,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7837962963,0019,02C0,FBB8,0061,0008,4598,000A,0475,0AF8,0B11,0E76,1294,086A,0145,0042,001A,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7858796296,001A,02C0,FBB9,0060,0006,458F,000A,048C,0AA1,0AA8,0EB3,130E,0842,0162,0042,0010,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.787962963,001B,02C0,FBBC,0061,0003,4595,000A,0464,0A72,0A73,0F30,131A,082A,0175,004E,0010,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7900462963,001C,02C0,FBB8,0060,0008,4593,000A,043D,0A59,0A83,0F33,12E1,08B4,0161,0042,000B,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7921296296,001D,02C1,FBBC,0063,0006,4590,000A,0440,0A51,0A33,0FD7,1303,081F,0169,0053,0010,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.794212963,001E,02C0,FBB9,0061,0006,4594,000A,047B,0A3E,0A15,100D,130E,07E1,016C,0045,0014,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7962962963,001F,02C0,FBBC,0061,0008,4595,000A,0455,0A33,09EA,0FE1,131A,0840,0186,0042,0019,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.7983796296,0020,02BE,FBBC,005F,0007,4597,000A,0438,0A03,095F,1063,1336,089F,0171,0041,000D,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.800462963,0021,02C0,FBC3,005E,0004,458D,000A,042F,09DA,095F,1019,1366,08AD,01A4,0040,0009,000C
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8025462963,0022,02BE,FBBB,005F,0008,4588,000A,0464,09E5,0977,100D,1398,087A,0154,003E,0015,0002
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8046296296,0023,02C0,FBB9,0060,0003,4585,000A,0442,09BA,093A,1053,139C,0888,018F,0037,000C,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.806712963,0024,02BD,FBBB,005F,0003,4595,000A,041B,09FE,0942,10CF,1377,081C,0178,0041,001A,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8087962963,0025,02BD,FBB7,0063,0003,4590,000A,047A,09D7,08CA,10FE,136C,082A,0175,0057,0010,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8108796296,0026,02C1,FBBB,0060,0007,4596,000A,0490,09E0,08A1,10F9,1362,0846,018D,0043,000F,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.812962963,0027,02BE,FBB8,0063,0007,458C,000A,046D,09F7,082E,120A,12B5,084D,0190,0043,0019,0002
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8150462963,0028,02BE,FBBC,0061,0007,4592,000A,0491,09C2,0801,1194,1311,0887,01B1,0050,000E,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8171296296,0029,02BD,FBBB,0060,0007,458A,000A,0454,09D8,0875,1169,1359,0827,01B5,0042,0005,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.819212963,002A,02BD,FBBE,0060,0008,458D,000A,042F,0985,082D,121B,133A,0876,0183,0048,000F,0007
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8212962963,002B,02C0,FBB9,0061,0007,458D,000A,0472,099D,07E1,1250,12D8,0882,018D,004A,0013,0009
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8233796296,002C,02C4,FBBB,0063,0007,458F,000A,0450,097D,0785,1203,1383,0890,01C0,0048,0017,0008
2017-06-29_AA0007_r-041-06.txt,AA0007,40.825462963,002D,02C0,FBB8,0061,0009,4587,000A,0482,09E0,079F,1289,1328,07E2,0195,004B,0010,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8275462963,002E,02BB,FBBC,0060,0007,458B,000A,0464,096D,07E9,1241,134E,085A,0189,004A,000F,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8296296296,002F,02BA,FBB9,0063,0003,4589,000A,0488,0965,0813,126A,1278,0887,01D0,003F,000D,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.831712963,0030,02BD,FBBC,0061,0006,458E,000A,04EB,09BE,0790,12A5,126B,0818,01C5,0054,000F,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8337962963,0031,02BB,FBBB,0060,0007,458D,000A,04D2,0A2C,06DE,12BD,1290,082F,01EB,003B,000C,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8358796296,0032,02BA,FBBC,0060,0003,4589,000A,04E1,09B5,075F,12AA,1233,0879,01D7,004F,0013,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.837962963,0033,02BB,FBB6,0063,0001,458A,000A,04D3,0A6D,06D3,130A,1265,07CD,01E2,0042,0011,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8400462963,0034,02BB,FBB8,0061,0006,4587,000A,0510,0A1D,071D,12C2,120C,0858,01CF,003A,000C,0002
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8421296296,0035,02BB,FBB9,0060,0007,4589,0009,0515,0A14,0702,1294,11E5,088F,0212,0037,000D,0000
2017-06-29_AA0007_r-041-06.txt,AA0007,40.844212963,0036,02BE,FBB9,0060,0006,458E,000A,04E1,09EF,0709,1317,1215,0851,01D9,0048,0012,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8462962963,0037,02BB,FBBF,005F,0007,4590,000A,052E,0A29,06D5,12E5,1250,07F8,01E4,003B,0015,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8483796296,0038,02BD,FBBF,0060,0007,458D,000A,0520,09E6,074E,12C3,11F4,085E,01B9,004F,0012,000A
2017-06-29_AA0007_r-041-06.txt,AA0007,40.850462963,0039,02BA,FBBC,0063,0006,458D,000A,051A,09FD,0703,1353,119C,0864,01CB,0043,000C,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8525462963,003A,02BA,FBBC,0063,0004,4586,000A,0538,09FB,0711,12D0,11DF,0854,01F7,003C,0006,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8546296296,003B,02BA,FBBC,0060,0007,4585,000A,051F,0A39,0715,12DA,11F7,082B,01C7,003F,0012,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.856712963,003C,02BB,FBBC,0060,0007,458D,000A,052E,0A08,0746,12B7,1174,088B,01FC,0042,0014,0009
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8587962963,003D,02BA,FBB8,0061,0007,4586,000A,0547,0A02,071B,1328,114B,087A,01D1,0052,000E,0004
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8608796296,003E,02BD,FBBE,0061,0006,4587,000A,054D,0A04,0747,12F3,11BB,0806,01E0,0041,0017,0003
2017-06-29_AA0007_r-041-06.txt,AA0007,40.862962963,003F,02BA,FBB8,0063,0007,458D,000A,0503,0A5F,0705,12BD,1189,088D,0205,003A,000C,0008
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8650462963,0040,02BA,FBB8,0060,000E,458C,000A,0535,0A55,0704,12B8,10EA,090B,01FC,003F,0010,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8671296296,0041,02BA,FBBB,0060,0007,458D,000A,054F,0AA5,06D6,12A0,1135,08AD,01D8,004E,0012,0009
2017-06-29_AA0007_r-041-06.txt,AA0007,40.869212963,0042,02BA,FBBC,0061,0007,4590,000A,052E,0A77,072A,12FA,111F,0875,01D7,0049,000E,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8712962963,0043,02BB,FBB8,0060,0007,458F,000A,0576,0A39,0726,1294,10F5,08E8,01F1,004A,000D,0001
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8733796296,0044,02BA,FBB9,0060,0007,4587,000A,0581,0A9E,0746,1296,10C1,0859,0217,0045,0014,0002
2017-06-29_AA0007_r-041-06.txt,AA0007,40.875462963,0045,02BA,FBB7,0061,0007,4587,000A,05A5,0ABB,0730,1204,10D5,08B1,0205,0052,0010,0006
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8775462963,0046,02B8,FBB8,0060,0007,4589,000A,058C,0AA1,06EC,120A,1106,08CA,0226,0050,001B,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.8796296296,0047,02BA,FBB8,0063,0006,458E,000A,0595,0AD5,0710,120B,10CA,08B5,021F,0049,001D,0005
2017-06-29_AA0007_r-041-06.txt,AA0007,40.881712963,0048,02BA,FBB7,0066,0007,458B,0009,059B,0A9C,071C,1264,10CF,0893,021D,0049,000C,0000
