File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.3104398148,0002,0257,03E9,0147,FFDC,8D4C,000A,036B,06F9,061B,16AF,2E59,2AB5,0BA9,0147,001E,0002
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.3062731481,0003,0253,03EB,014C,FFDE,8D4A,000B,076F,060A,161D,2DCE,2ACA,0C3B,0146,0022,0011,0005
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.3021064815,0004,0249,03EC,0147,FFE0,8D49,0009,0333,0743,0627,16EB,2EB7,2AA0,0B62,00FC,000C,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2979398148,0005,0251,03E9,0148,FFDC,8D41,000B,0712,05CD,1606,2DEB,2B1C,0C95,0165,001F,0006,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2937731481,0006,0251,03EE,014E,FFD8,8D40,0009,0353,0743,0684,181B,2EC4,2913,0B1A,010F,000B,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2896064815,0007,024B,03F0,0149,FFDC,8D39,000A,0304,073E,0647,175F,2E4B,2A52,0B94,010F,0010,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2854398148,0008,024D,03EC,014C,FFE0,8D3C,0009,0309,0724,061C,16EF,2E27,2AA3,0BDC,0150,000E,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2812731481,0009,024B,03EC,014C,FFDB,8D32,000A,0347,0773,06AC,1774,2EAE,290B,0B39,0147,0018,0007
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2771064815,000A,0249,03E9,0148,FFD9,8D30,000B,0792,0626,169D,2D54,2A34,0C1C,01B6,004F,0022,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2729398148,000B,0249,03EF,0149,FFE0,8D34,0009,0344,0744,068B,17A8,2E5F,29C5,0B48,0103,000A,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2687731481,000C,0247,03F0,0147,FFD9,8D35,000A,0351,0717,0655,1681,2D78,2B2C,0BC2,017F,0011,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2646064815,000D,0244,03EE,0148,FFDE,8D2A,000B,074F,06BC,1707,2D74,2965,0BB9,01D4,005A,0023,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2604398148,000E,0249,03E9,0148,FFDE,8D2F,000A,0312,077F,06CD,1747,2E47,2A2F,0B03,0101,000D,0003
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2562731481,000F,0244,03F0,0149,FFDC,8D21,000B,0765,06A5,170D,2DFD,2A3D,0B08,0146,0040,0012,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2521064815,0010,0244,03EC,0147,FFDE,8D2C,000B,0711,06A2,1704,2D54,2A93,0BCE,0191,0034,0009,0004
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2479398148,0011,0242,03EC,0148,FFDE,8D31,000B,0757,06B6,1713,2E3E,293C,0B93,018F,003F,0011,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2437731481,0012,023C,03EF,0147,FFE0,8D08,000B,0732,06AA,1755,2DE8,2A04,0B1C,0145,005A,001F,0003
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2396064815,0013,023E,03E9,014C,FFDB,8D15,000B,0781,0733,181A,2DB6,294F,0AB9,0135,001D,000E,0002
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2354398148,0014,023A,03EC,0148,FFE0,8D0F,000A,0343,077D,0745,1812,2EE1,2980,09CF,00C3,0004,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2312731481,0015,023C,03EF,0147,FFDC,8D1A,0009,032B,0775,07A2,17DD,2D75,29DA,0AA9,00F8,000B,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2271064815,0016,023A,03F0,0147,FFDB,8D0C,000B,0784,0790,1826,2E46,291A,0A65,00EE,000A,0003,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2229398148,0017,0238,03EC,0146,FFDE,8D09,0009,0310,0739,07E4,17EB,2E27,29D9,0A1E,00CD,0006,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2187731481,0018,0238,03EC,0149,FFDC,8D01,0009,0309,0821,0837,1838,2E35,28FE,0982,00AE,0005,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2146064815,0019,0233,03E8,0146,FFDE,8CFA,000A,0339,083F,0835,17D0,2F36,2867,0920,00BB,0004,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2104398148,001A,0233,03F0,0147,FFDB,8D08,0009,031C,07CA,07D4,187E,2EA0,28D9,0999,00BA,0004,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2062731481,001B,022D,03EE,0147,FFDC,8CF4,000A,031C,0812,083F,1807,2D81,2969,09DA,00B5,0006,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.2021064815,001C,022F,03EC,0148,FFDE,8CF7,000B,0793,07C0,17E2,2CB4,294B,0AC9,0198,0031,0012,0003
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1979398148,001D,022D,03EC,0147,FFD8,8CF4,000B,07D4,088C,1845,2D0B,28CB,09EA,014A,0037,0010,0004
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1937731481,001E,022D,03EC,0149,FFDE,8CEF,0009,02EA,082E,08CA,187E,2D3D,294A,0964,009B,0009,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1896064815,001F,022D,03EB,0149,FFDB,8CE2,0009,02F4,0816,086A,1861,2D25,28BB,0A2F,00F6,0008,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1854398148,0020,0227,03EE,014B,FFDC,8CE6,0009,0309,07F2,08C1,18CB,2E21,2856,093E,00A4,0006,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1812731481,0021,0227,03EC,0147,FFE0,8CEB,000A,02F3,07FC,094D,18D8,2E47,27F3,08D3,00C1,0008,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1771064815,0022,0223,03EE,0149,FFD9,8CE3,0009,0301,0888,093E,18FF,2E0F,27C4,08A8,009C,0006,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1729398148,0023,0225,03EB,014B,FFDC,8CE0,0009,0303,0834,09B2,191E,2ECF,26E8,0881,009C,0005,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1687731481,0024,0220,03EF,0143,FFE7,8CE0,0009,02E5,085C,0943,18B6,2DC7,2842,08D8,00BF,0006,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1646064815,0025,0223,03EC,014C,FFDC,8CE5,000A,0325,07F3,09C7,1975,2D8A,27A6,08BC,00A0,0004,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1604398148,0026,0220,03EC,0148,FFDE,8CDA,0009,0340,087A,0998,19D8,2D9B,2732,0834,00A8,0007,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1562731481,0027,021E,03EE,014C,FFD9,8CD4,000C,0962,188B,2DE6,27A1,092E,00C0,0010,0007,0007,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1521064815,0028,021C,03EF,0147,FFDC,8CD2,0009,0336,0823,094C,1926,2D76,2826,08B7,00B1,0003,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1479398148,0029,021C,03EE,0148,FFDC,8CC8,0009,030E,0849,0939,1831,2DFF,2895,08BD,00AD,0009,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1437731481,002A,021A,03EF,0149,FFDF,8CCD,000A,02F9,0851,0991,1876,2E58,2788,08CF,00BF,000D,0001
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1396064815,002B,021A,03F0,014C,FFDC,8CBB,0009,02FF,0875,0961,18EF,2DDD,2780,08DC,00B9,0005,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1354398148,002C,0218,03EE,014C,FFDF,8CBE,0009,0325,08B5,0A4F,192D,2CE9,27F0,07F4,0099,0002,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1312731481,002D,0214,03EC,014C,FFDC,8CC4,0009,032D,08B4,09D4,1940,2E24,2667,08A9,0095,0006,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1271064815,002E,0216,03EE,0149,FFDE,8CC1,0009,034F,0878,0A01,196F,2DF5,26B2,0852,008F,0002,0000
2015-06-25_AA0028_r-022-01.txt,AA0028,-69.1229398148,002F,0214,03EC,0148,FFDC,8CC0,000A,0300,085D,09E9,18EA,2E0E,277E,0849,00B0,000A,0001
