File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2015-07-27_AA0023_r-025-01.txt,AA0023,-129.018136574,0002,0207,007E,03E9,021B,86FE,000A,06BD,1040,0DF2,135E,216B,2446,0809,00DC,001A,0001
2015-07-27_AA0023_r-025-01.txt,AA0023,-129.013969907,0003,0207,007C,03EC,0218,8706,000A,0758,1080,0E01,12B1,218C,246C,079A,00C6,0022,0002
2015-07-27_AA0023_r-025-01.txt,AA0023,-129.009803241,0004,020A,0081,03EE,0218,86FE,000A,068F,1079,0E1D,12F5,216E,24AA,07CB,00D8,0028,0001
2015-07-27_AA0023_r-025-01.txt,AA0023,-129.005636574,0005,0207,007F,03EB,0219,8708,000B,1027,0E1F,12A4,21FE,24BA,07DF,00BE,0021,0004,0001
2015-07-27_AA0023_r-025-01.txt,AA0023,-129.001469907,0006,0207,0083,03EF,0216,8700,000A,06A1,1033,0D8B,1303,21D3,2479,0850,00DD,0022,0003
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.997303241,0007,0207,007E,03F0,0218,86FD,000A,06BC,101C,0E39,1306,21BF,2477,07B2,00D2,0027,0005
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.993136574,0008,0205,007E,03E7,021C,86F1,0009,073B,10AD,0DD1,12EE,223D,2372,0795,00E5,0021,0000
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.988969907,0009,0207,0084,03E8,0218,86F7,000A,06B8,10AD,0D78,12F3,2232,2455,07B7,00C2,0026,0001
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.984803241,000A,0205,007E,03EC,0216,86FF,000A,06AD,0FFC,0DBF,12CD,2274,245F,07EA,00E6,0026,0001
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.980636574,000B,0207,007F,03EC,0218,86F9,000A,071E,1048,0DD6,12FE,21FC,23A9,0824,00C9,002A,0003
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.976469907,000C,0205,0081,03EC,0213,86F9,000A,0748,1083,0DA8,1359,21C7,2372,080C,00CD,0019,0002
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.972303241,000D,0205,007F,03EE,021B,86F4,000A,06F2,105B,0D17,1380,22D6,231F,0828,00CD,0023,0003
2015-07-27_AA0023_r-025-01.txt,AA0023,-128.968136574,000E,0201,0083,03EE,0218,86F1,000A,0712,1097,0CF1,1395,224A,2351,0831,00D5,0020,0001
