File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2016-07-22_AA0008_r-020-02.txt,AA0008,19.3093865741,0002,02FC,FFB3,FCEC,FDB8,8B6A,000A,063A,0BEB,0650,19A9,2B82,21D5,0AE7,00DF,002C,0003
2016-07-22_AA0008_r-020-02.txt,AA0008,19.3135532407,0003,02FC,FFB3,FCF6,FDB6,8B6C,000A,0603,0BB1,0646,1985,2AAE,22AE,0B48,0118,002C,0005
2016-07-22_AA0008_r-020-02.txt,AA0008,19.3177199074,0004,02FB,FFBB,FCFF,FDBE,8B6D,000B,0AE5,0594,1879,2ADD,240E,0B67,015C,00A6,0046,0004
2016-07-22_AA0008_r-020-02.txt,AA0008,19.3218865741,0005,02FB,FFBC,FCE9,FDC9,8B65,000E,2E3C,28CD,0D13,00F0,00A5,00C0,00D1,009B,006B,0005
2016-07-22_AA0008_r-020-02.txt,AA0008,19.3260532407,0006,02FC,FFC1,FCE4,FDDB,8B57,000E,2EAB,288C,0DB7,00EC,0078,0089,00DD,00CA,00BE,001A
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1072337963,0002,032D,FFB3,FCE8,FDBF,8BF2,000A,063D,0B93,0689,196F,2AC2,228E,0BD3,00D7,002E,0002
2016-07-22_AA0008_r-022-02.txt,AA0008,21.111400463,0003,0330,FFB3,FCEC,FDB7,8BE1,000A,0644,0B64,0636,1948,2BC1,22B2,0B09,0105,0038,0002
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1155671296,0004,032D,FFB3,FCEC,FDB0,8BFF,000A,0606,0B71,0624,191D,2C32,2295,0B7B,00E1,0022,0002
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1197337963,0005,032E,FFB7,FCEF,FDB7,8BEA,000A,05E9,0B2E,065D,18F2,2B52,2313,0C09,00EF,0024,0003
2016-07-22_AA0008_r-022-02.txt,AA0008,21.123900463,0006,032A,FFB3,FCF0,FDB0,8BF4,000A,0632,0B42,05FF,1941,2BBC,22CB,0B88,00FA,0030,0007
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1280671296,0007,032B,FFB6,FCEC,FDB8,8BEC,000A,05C3,0AB6,05D5,191B,2C54,2322,0BF3,00EB,002D,0002
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1322337963,0008,032B,FFB3,FCED,FDB3,8BE6,000A,05F1,0ACB,05D6,18D5,2C4B,234A,0BBD,00FC,002B,0006
2016-07-22_AA0008_r-022-02.txt,AA0008,21.136400463,0009,032B,FFB7,FCEB,FDB6,8BFA,000A,060B,0B48,05DC,1910,2B5D,2364,0BE8,00D8,0034,0006
2016-07-22_AA0008_r-022-02.txt,AA0008,21.1405671296,000A,032B,FFB8,FCEC,FDB6,8BEC,000A,0648,0B11,05BB,1943,2B90,23AF,0B43,00E4,002B,0004
