File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5352314815,0002,01C8,FD66,FD0C,FEC6,49FC,000A,023D,03B3,0296,0B67,1B7D,14F0,0524,0054,0024,0006
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5373148148,0003,01C8,FD67,FD0E,FEC0,49FE,0009,0247,0413,02D8,0B7D,1B28,150F,04AF,004C,001D,0000
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5393981481,0004,01C9,FD61,FD0C,FEC0,4A07,000A,0245,03AC,025C,0B6A,1BD1,1565,04B1,003D,002A,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5414814815,0005,01C8,FD63,FD0F,FEC0,49F7,000A,0236,03DB,0282,0B84,1BE3,14D1,04DC,0037,0014,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5435648148,0006,01C8,FD63,FD0C,FECB,49F5,000A,027D,0443,0289,0B0A,1BCD,14D4,04A2,0038,0025,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5456481481,0007,01C9,FD63,FD0A,FEC1,49EE,000A,0260,0419,0284,0B69,1B92,14D5,04C2,003F,001F,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5477314815,0008,01C9,FD63,FD0A,FEC4,4A00,000A,022F,0407,0275,0B2E,1C36,14B9,04CC,0048,0020,0004
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5498148148,0009,01C8,FD63,FD0C,FEC3,49F5,000A,025B,0400,029A,0B79,1BE9,148F,04AC,0045,001D,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5518981481,000A,01C9,FD67,FD0C,FEC3,49F4,000A,0231,03C4,02A3,0B57,1BCF,152C,04B5,003B,0019,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5539814815,000B,01C7,FD61,FD0C,FEC0,49FA,000A,0259,0417,02BA,0B48,1BA9,14B6,04AD,004C,002F,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5560648148,000C,01C9,FD63,FD09,FEC2,49FA,0009,0250,0431,0281,0B7C,1BAB,149E,04C5,004B,0023,0000
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5581481481,000D,01C7,FD67,FD0F,FEC0,49ED,000A,024A,03F4,0296,0B97,1B57,14DC,04D8,0045,002F,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5602314815,000E,01C8,FD63,FD0B,FEC0,4A0A,000A,026A,03BF,02A0,0B90,1B91,14BC,04EF,0044,002E,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5623148148,000F,01C8,FD64,FD0B,FEC3,4A07,000A,0239,03F5,02BF,0B1B,1BCC,1503,04C3,004B,001D,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5643981481,0010,01C9,FD67,FD08,FEC4,49EA,000A,0255,046E,02D3,0B5A,1B6E,14A3,049A,002F,001D,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5664814815,0011,01C9,FD65,FD0B,FEC0,49F9,000A,0259,0430,02B4,0B8B,1B82,146D,04C6,004D,002D,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5685648148,0012,01CA,FD63,FD0E,FEC1,4A07,000A,0233,0419,028D,0B06,1BC2,153A,04AF,0056,0024,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5706481481,0013,01C8,FD63,FD0C,FEC3,49F1,000A,020F,044C,0299,0B74,1C06,14DB,0447,0048,0018,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5727314815,0014,01C9,FD64,FD0D,FEC0,49F1,000A,0243,0402,02E7,0B9C,1B78,14BD,048B,0045,001C,0008
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5748148148,0015,01C8,FD63,FD08,FEC0,49ED,000A,0262,0472,02EB,0B89,1B41,14C0,043E,0032,002B,0009
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5768981481,0016,01C8,FD67,FD0C,FEC3,4A0C,000A,0247,0413,02AE,0B85,1BFA,14B8,0465,0048,001B,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5789814815,0017,01C9,FD64,FD0C,FEC6,4A02,000A,0239,0405,027E,0B6A,1BC8,1523,0484,0047,0024,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5810648148,0018,01C8,FD63,FD0B,FEC6,49F3,000A,025C,040E,02FF,0B7B,1B96,14AC,0471,003E,001A,0004
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5831481481,0019,01C8,FD64,FD09,FEBF,49F1,000A,0246,042D,02CC,0B23,1BBD,14A1,04CE,003F,0022,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5852314815,001A,01C8,FD64,FD09,FEC3,49E8,000A,0244,0449,02B6,0B71,1BA8,1466,04C7,0040,001A,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5873148148,001B,01C9,FD60,FD0D,FEC0,49F9,000A,0223,044A,02CA,0B2E,1BF6,14BA,0480,0041,001F,0004
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5893981481,001C,01C9,FD66,FD09,FEBF,49FF,000A,024F,0416,02DF,0B1A,1BD6,14B2,04A7,004B,0021,0006
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5914814815,001D,01C9,FD61,FD0C,FEC0,49ED,000A,025D,0460,02D7,0BB3,1B58,145C,048F,0042,001E,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5935648148,001E,01C8,FD61,FD0C,FEC0,49F1,000A,0255,0470,0301,0B4D,1C27,142F,0426,003F,0021,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5956481481,001F,01C7,FD61,FD0B,FEC0,4A0C,000A,025F,043D,02AB,0B78,1B4F,1513,0480,0042,0024,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5977314815,0020,01C8,FD67,FD08,FEC1,49FE,000A,0249,042F,0293,0B6C,1B37,1508,04CE,004C,0027,0007
2016-07-19_AA0006_r-040-04.txt,AA0006,39.5998148148,0021,01C9,FD61,FD0C,FEC3,4A01,000A,0269,0432,02C6,0B50,1B4E,14DE,04AA,0050,0028,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6018981481,0022,01C7,FD67,FD0B,FEC4,4A06,000A,0275,03FA,029E,0B85,1BA4,14E0,0499,0034,0022,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6039814815,0023,01C8,FD67,FD0C,FEC1,4A05,000A,0289,042F,029D,0B6D,1B57,14AD,04C4,004F,002B,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6060648148,0024,01C9,FD63,FD0B,FEC0,4A10,000A,0255,0417,02A1,0B7C,1B5E,14F3,04C1,0048,002B,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6081481481,0025,01C9,FD63,FD0C,FEC0,49F6,000A,0263,0442,02D6,0BC6,1BC0,13F9,048F,004F,0019,0005
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6102314815,0026,01C9,FD63,FD07,FEC6,49FB,000A,0245,046F,02B4,0B8C,1C05,13EA,04AC,004A,0020,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6123148148,0027,01C9,FD6C,FD08,FEC0,49EB,000A,027C,045B,02B3,0B44,1B67,148B,04CF,0044,0017,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6143981481,0028,01C9,FD63,FD09,FEC3,49F7,000A,0258,0455,02DC,0B62,1B20,1504,0490,0039,001D,0002
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6164814815,0029,01C9,FD63,FD0F,FEC0,4A04,000A,0258,045C,02AF,0B5C,1BB0,1468,04C2,003A,0030,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6185648148,002A,01C9,FD63,FD0E,FEC1,49F2,000A,027A,04BC,02A2,0BA3,1B81,1403,0481,0056,0019,0003
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6206481481,002B,01CA,FD67,FD0B,FEC3,49FD,000A,0268,0463,02CE,0B83,1B8D,1441,04A3,0050,001F,0001
2016-07-19_AA0006_r-040-04.txt,AA0006,39.6227314815,002C,01C9,FD60,FD0C,FEC3,4A07,000A,027D,0452,02C5,0BAD,1BB6,1453,0459,003E,0023,0003
