File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6411689815,0019,02B9,FED9,04A6,00F2,14E2,000A,0123,02BE,028E,0573,04B3,038B,00A8,0015,0004,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6418634259,001A,02B9,FEDB,04A4,00EE,14E1,0009,012A,028B,026F,05A7,04DF,037F,009F,0016,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6425578704,001B,02B5,FEDC,04A3,00F0,14DE,0009,012D,02BA,0294,0590,04B1,0371,008F,0020,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6432523148,001C,02B5,FED9,04A3,00EC,14E3,0009,0123,02A4,024B,05A7,04C6,038D,00B3,0021,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6439467593,001D,02B5,FED9,04A3,00EC,14DF,0009,0110,02BA,0260,05AB,04B5,0397,009C,001F,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6446412037,001E,02B9,FED9,04A1,00F0,14E2,0009,0115,02A6,027C,055E,04CE,039E,00BE,0021,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6453356481,001F,02BE,FEDE,04A6,00E6,14DE,0009,012E,0299,0295,05A4,0498,03A0,0088,001B,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6460300926,0020,02B9,FEDC,04A3,00E6,14DD,0008,013F,02CC,0248,05CD,047E,0385,00A3,0017,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.646724537,0021,02B9,FED8,04A7,00EE,14DE,0009,0152,0280,0287,05B8,046B,03A7,009A,0020,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6474189815,0022,02B9,FED8,04A7,00EC,14E1,0009,011A,02A2,026F,05D4,04B6,0359,00AA,0021,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6481134259,0023,02B9,FED9,04A6,00EB,14DF,0009,0139,02AB,0253,055F,04E6,0398,00AE,0018,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6488078704,0024,02BE,FED9,04A0,00EC,14E0,0009,011C,0282,0262,05D7,04AE,038B,00A8,0025,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6495023148,0025,02B9,FED8,04A3,00EC,14E2,0009,0122,02CD,0260,05C1,0499,038C,0091,0018,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6501967593,0026,02B9,FEDC,04A7,00E9,14DF,000A,0114,029F,0294,0573,0503,036C,009A,0018,0003,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6508912037,0027,02B8,FED9,04A0,00F0,14E3,0009,0135,0296,0276,058A,04B3,0393,00B6,0019,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6515856481,0028,02B9,FED8,04A6,00EF,14DD,0009,0144,02E3,0255,0599,04C8,033D,00A4,001A,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6522800926,0029,02B9,FEDC,04A8,00E7,14E2,0009,013B,02AD,025B,0574,04BC,0389,00BD,0025,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.652974537,002A,02B9,FED9,04A3,00EC,14DE,0009,013D,02B7,0256,05AE,04B5,0379,009F,0018,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6536689815,002B,02B9,FED8,04A0,00E9,14E1,0009,013E,02B6,0258,05BE,04C6,0348,00A9,001C,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6543634259,002C,02B9,FED8,04A3,00F0,14DE,0009,0137,02CF,0232,05C4,04EB,0330,00A5,0020,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6550578704,002D,02B6,FED9,04A3,00EF,14DF,0009,014D,02AD,025A,05A5,04B7,0380,008E,001F,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6557523148,002E,02B9,FEDB,04A3,00EB,14DC,0009,011A,02B9,0217,05CA,04E8,0388,0098,001D,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6564467593,002F,02B9,FEDB,04A3,00EC,14DE,0009,013D,02AC,0298,05AF,0493,0357,00A6,001B,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6571412037,0030,02B9,FED8,04A6,00E9,14DC,0009,014F,02B1,027C,05BB,04AE,035D,0079,001D,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6578356481,0031,02B9,FED8,04A6,00E7,14E0,0009,013E,02CF,0239,05A0,048B,03A1,00AE,001F,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6585300926,0032,02B9,FEDC,04A6,00EC,14DD,0008,0120,02BC,0265,05AF,04D2,0356,00A7,001E,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.659224537,0033,02B8,FEDE,04A3,00EE,14DE,0009,0143,02EE,027B,0597,0484,0361,0094,0020,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6599189815,0034,02B9,FED8,04A3,00EE,14E2,0009,0168,02EA,025A,05CC,0465,034E,0097,001F,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6606134259,0035,02B9,FED8,04A3,00E8,14E3,0008,0144,02B6,0249,05A1,04AE,0391,0099,0027,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6613078704,0036,02BB,FED8,04A3,00EB,14DF,0008,0123,02B7,0266,05B3,047C,03A7,00AB,001E,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6620023148,0037,02B9,FED7,04A6,00EF,14DE,0009,013E,02B6,0291,05B3,048F,035F,0096,001D,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6626967593,0038,02B9,FED8,04A4,00EE,14DD,0009,0140,02C0,026F,0567,04A5,0396,00A7,0020,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6633912037,0039,02B9,FEDE,04A6,00E7,14DD,0009,0125,02CD,0268,05AF,04AD,0365,0097,0026,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6640856481,003A,02B9,FED9,04A6,00E9,14DF,0009,012F,02B6,026A,05BB,0488,0385,009F,0026,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6647800926,003B,02B9,FED6,04A7,00E6,14DF,0009,0126,029D,025F,0589,04B8,03D1,008E,0017,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.665474537,003C,02B8,FED9,04A7,00EC,14DF,0009,011A,02B2,02B1,05A9,0499,034D,00AF,001F,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6661689815,003D,02B9,FED8,04A8,00E9,14E0,0009,013F,029E,0273,0597,0496,03AB,008F,001F,000A,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6668634259,003E,02BB,FEDC,04A4,00EC,14DF,0009,0123,02A2,0277,0592,04F6,035A,0098,001F,000A,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6675578704,003F,02B9,FEDB,04A1,00E7,14DD,000A,012B,0276,0275,05B4,04BE,036B,00C2,0022,0005,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6682523148,0040,02BB,FEDC,04A4,00EC,14E1,0009,0126,028D,0270,0584,0498,03CB,00AC,0024,0007,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6689467593,0041,02BE,FED9,049F,00EF,14DF,0009,011D,025B,026C,05CB,04B9,03A0,009A,0037,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6696412037,0042,02B6,FED8,04A0,00EC,14DB,0009,0124,02EC,0268,0575,049F,0380,00A0,002D,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6703356481,0043,02BB,FEDC,04A4,00EE,14DE,0009,0123,02DD,0277,056C,04C1,0385,0084,0029,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6710300926,0044,02BC,FED8,04A3,00F0,14E2,0009,0113,02A7,0293,058D,048B,03B0,00B1,0018,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.671724537,0045,02B9,FED9,04A3,00EF,14DF,0009,0139,02C9,0280,056C,047E,03AF,00A6,0019,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6724189815,0046,02B9,FEDC,04A3,00EC,14DF,0009,0122,0295,029C,05B6,0491,0386,0098,0023,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6731134259,0047,02B9,FED9,04A1,00EF,14E3,000A,0131,02D2,028F,05AA,0493,034B,009E,0025,0005,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6738078704,0048,02B8,FEDC,04A1,00F3,14DF,0009,0145,02B7,0282,0578,0481,0399,009B,002F,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6745023148,0049,02B9,FED9,04A1,00EE,14DE,0009,0140,02C3,028F,056A,046F,03A0,00A5,002D,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6751967593,004A,02BB,FED9,049F,00F0,14E0,0009,012E,02D6,0271,058C,04B6,0363,009E,0023,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6758912037,004B,02B9,FEDB,04A4,00EE,14E5,0009,0158,02BF,027C,058C,0439,03BD,00AC,0020,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6765856481,004C,02BB,FED8,04A7,00EC,14DE,0009,010F,02D2,02A5,05B1,046D,0389,0080,002B,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6772800926,004D,02B9,FED8,04A6,00EC,14DF,0009,0123,02AD,0299,05B9,04A2,036F,0089,001E,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.677974537,004E,02BE,FED8,04A7,00EC,14DF,000A,011A,02A7,02A4,05B8,049E,0358,00A0,0028,0003,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6786689815,004F,02B9,FED8,04A1,00F0,14E1,0009,011C,0295,02AB,05F3,0441,0385,00A5,001F,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6793634259,0050,02B9,FED8,04A7,00EC,14E0,0009,0104,02A6,029B,05B5,0487,03A1,009B,001F,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6800578704,0051,02B9,FED9,04A3,00E7,14DE,0009,0116,02A2,02B0,057C,047B,03BA,009A,0026,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6807523148,0052,02B9,FED9,04A7,00EE,14DA,0009,0109,02D5,02DB,058B,0496,0357,0088,001D,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6814467593,0053,02B6,FED8,04A1,00F0,14DF,0009,0139,0298,028E,05DA,0451,0382,00A5,0028,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6821412037,0054,02B9,FED8,04A1,00EC,14DE,0009,0123,02A4,028E,05B0,04BB,0370,008E,001D,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6828356481,0055,02BB,FED8,04A3,00F0,14DE,0009,0131,0293,028C,05C9,0484,0392,0091,001C,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6835300926,0056,02B9,FEDB,04A6,00EE,14DE,0009,010E,02AF,028D,05AC,047C,0393,00A8,002D,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.684224537,0057,02B9,FEDC,04A6,00EC,14E0,0009,010B,02BE,028A,0595,04AB,0387,009D,0021,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6849189815,0058,02B9,FED8,04A1,00EC,14DF,0008,010C,0290,0297,05B3,049D,038D,00A5,002A,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6856134259,0059,02BB,FED9,04A3,00F0,14DF,0009,012A,02B0,0292,0562,0481,03A5,00C4,0024,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6863078704,005A,02B9,FEDE,04A6,00E7,14DF,0009,012E,0295,0273,05BE,049B,0396,0099,001D,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6870023148,005B,02B9,FED8,04A3,00F0,14DF,0009,0100,02B3,028F,05AC,0477,03A2,00AF,0026,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6876967593,005C,02B9,FEDB,04A6,00EC,14E1,0009,0125,02DF,027C,05B9,046B,038E,0087,0025,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6883912037,005D,02B6,FED9,04A6,00EC,14DF,0009,0118,02C9,028F,05A4,04B3,0355,0097,0027,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6890856481,005E,02B9,FEDB,04A3,00EF,14E0,0009,0111,02CD,0280,05AE,0489,03A7,0082,001F,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6897800926,005F,02B9,FED8,04A1,00EE,14E1,0009,0120,02B0,02C3,0591,047C,036B,00B2,001F,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.690474537,0060,02B8,FED8,04A3,00EE,14E0,0009,012C,02BE,02B8,05B5,0455,037C,0084,002E,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6911689815,0061,02B9,FED8,04A7,00EF,14DB,0009,0124,02C1,028B,056D,04A8,0388,00A9,0021,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6918634259,0062,02B9,FED9,04A0,00F0,14E0,0009,012C,02A2,0286,05BB,048A,037D,00A9,001D,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6925578704,0063,02BF,FED8,04A1,00EE,14DE,0009,0116,02BF,02BC,059A,0491,0370,008D,0021,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6932523148,0064,02BB,FEDC,04A7,00EE,14E2,0009,012A,02BD,02C7,05C5,046A,0358,008B,001E,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6939467593,0065,02BB,FED9,04A1,00EC,14DF,000A,0120,029E,0294,05DD,0491,0367,0092,0024,0001,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6946412037,0066,02B6,FED8,04A4,00EF,14E0,0009,0127,02CB,025F,05CD,0497,0374,0093,001F,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6953356481,0067,02B9,FED9,04A3,00EF,14DF,0009,0114,02B8,02C1,05A2,0462,037E,00A6,0029,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6960300926,0068,02B9,FEDC,04A0,00E7,14E1,0009,0121,02A7,0280,05C6,0497,037B,009E,0022,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.696724537,0069,02B9,FEDB,04A8,00EE,14DB,0009,0131,02AC,02A3,0579,0494,0394,008E,0029,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6974189815,006A,02B9,FED9,04A4,00F1,14E0,0009,013D,02FC,031E,0593,0431,031E,008E,0017,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6981134259,006B,02BE,FEDC,04A3,00E7,14E4,0009,0121,031E,034E,0593,03EB,0329,0090,001B,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6988078704,006C,02B9,FED9,04A7,00E9,14E0,0009,0132,02EA,030E,05E4,03FB,0347,006F,0020,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.6995023148,006D,02BB,FED9,04A7,00EC,14DC,0009,011E,02EB,030E,058D,0434,0372,006F,0021,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7001967593,006E,02B9,FED9,04A0,00F0,14DE,0009,0119,02FA,030F,05A3,03EE,0385,0081,0023,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7008912037,006F,02BB,FED9,04A4,00EE,14DE,0009,0126,02FD,02D8,058F,0455,0358,0080,0023,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7015856481,0070,02B9,FED9,04A4,00EF,14E0,0009,0114,02F6,02E5,05CB,040F,036D,0085,0022,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7022800926,0071,02BC,FEDB,04A4,00F0,14E1,0009,0130,0300,02E0,05B4,0461,0304,009B,0019,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.702974537,0072,02BE,FED8,04A6,00E8,14DD,0009,010A,02DD,02A6,0619,044A,0346,0087,001D,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7036689815,0073,02BF,FED8,04A3,00F0,14DE,0009,0131,02D2,02C7,05E7,0423,037A,0072,001D,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7043634259,0074,02B9,FEDE,04A1,00E8,14E0,0009,0125,02E3,02BE,0591,0464,0367,00A0,001B,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7050578704,0075,02BE,FEDC,04A3,00EB,14E0,0009,011B,02F1,02EB,059F,0420,0369,00A2,001D,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7057523148,0076,02B9,FED8,04A9,00EC,14DD,0009,0126,0299,02B6,05BF,047E,0377,0093,001E,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7064467593,0077,02BB,FED8,04A1,00F1,14E4,000A,011D,02BD,0293,05D9,0480,0368,0092,001E,0004,0002
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7071412037,0078,02B9,FED8,04A7,00EC,14E1,0009,0129,02EF,02AF,05EE,043A,033E,008E,0021,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7078356481,0079,02BC,FED9,04A3,00F0,14E4,0009,0133,02B9,02A3,05AB,0484,0367,00A1,001D,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7085300926,007A,02B9,FEDB,04A3,00EE,14E1,0009,011B,02DD,02AD,059D,0493,0351,008D,002B,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.709224537,007B,02B9,FEDB,04A7,00EB,14E0,0009,0124,02B9,02A1,05AB,0461,038D,009E,0026,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7099189815,007C,02BB,FED9,04A6,00F8,14E1,0009,013C,02DC,02C1,05A7,0424,037A,009B,0026,0002,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7106134259,007D,02B9,FEDB,04A6,00F0,14E0,0009,0148,0298,0289,05BF,045E,03A0,0095,001D,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7113078704,007E,02B9,FED9,04A3,00EE,14DE,0009,0136,02C8,028C,05A2,0471,0388,009B,0019,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7120023148,007F,02BC,FEDB,04A3,00EE,14E1,0009,0118,02C6,0276,05B8,0483,0382,00A8,0024,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7126967593,0080,02B9,FEDC,04A3,00F0,14E0,0009,0137,02C1,0284,05A0,0473,037E,00AE,0024,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7133912037,0081,02BE,FED8,04A3,00E8,14E2,0009,0133,02B3,02BF,05C1,0444,0383,0095,001D,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7140856481,0082,02B9,FED9,04A6,00E9,14DD,0009,0123,02D7,032D,05CE,0402,034F,0072,0022,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7147800926,0083,02B9,FED8,04A3,00F0,14DF,000A,011E,02E6,02F2,05CA,03E9,038E,0082,0021,0004,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.715474537,0084,02BC,FED8,04A3,00F0,14E1,0009,0114,02F8,0300,05AE,0416,035D,008A,0027,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7161689815,0085,02B9,FED8,04A6,00EE,14E0,0009,0120,0309,02CE,05B1,0414,0372,008A,0024,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7168634259,0086,02BB,FED7,04A3,00EC,14E1,0009,013D,031D,02D9,056E,0427,0399,006C,0011,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7175578704,0087,02B9,FEDC,04A4,00EC,14DF,000A,0121,030B,0301,05DA,03EE,033A,0084,0026,0004,0002
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7182523148,0088,02B9,FED8,04A3,00EE,14E2,0009,012F,0300,02C7,05C8,0420,0354,0085,002A,0001,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7189467593,0089,02BE,FED8,04A7,00EC,14E3,0009,0125,02F5,029A,05BB,045C,036F,0087,001D,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7196412037,008A,02BE,FED9,049F,00EE,14E3,0008,013D,02D4,02C2,05BD,0460,0361,006E,0024,0000,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7203356481,008B,02BB,FED8,04A7,00F1,14DE,000A,013F,02D4,02DB,05A5,042D,036C,0087,0028,0002,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7210300926,008C,02BB,FED9,04A3,00EF,14E2,0009,0117,02DB,02CA,05E8,0429,0370,0087,0019,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.721724537,008D,02B6,FEDB,04A0,00F1,14E2,0009,014D,033A,0306,0578,0418,0322,0084,0019,0006,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7224189815,008E,02BE,FED8,04A6,00EC,14E2,0009,0138,02F7,02B5,05E3,0420,034C,008D,001E,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7231134259,008F,02BC,FEDC,04A3,00EE,14DE,0009,0116,02D5,02ED,058F,0465,036E,0084,001D,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7238078704,0090,02B9,FED8,04A3,00F0,14E2,0009,012F,02AC,02DA,05BF,0440,0390,0072,0024,0008,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7245023148,0091,02B9,FED8,04A1,00F0,14E0,000A,0159,02F5,02CB,05AB,03FD,036B,008D,0024,0002,0001
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7251967593,0092,02BE,FED9,04A3,00EE,14E1,0009,0136,0306,02D2,05AC,0459,0317,0095,001F,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7258912037,0093,02B8,FED8,04A4,00EC,14E1,0009,0132,02ED,02CE,05E7,0433,031E,008D,002B,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7265856481,0094,02BC,FED8,04A3,00EF,14E3,0009,014B,02B6,02BE,05DE,043C,0365,0083,001E,0004,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7272800926,0095,02BB,FEDB,04A6,00F0,14DF,0009,013A,02DE,02CB,05AA,047D,0323,008F,0020,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.727974537,0096,02BC,FEDB,04A3,00F3,14E0,0009,0146,02D1,028A,05CC,0440,037D,0098,0019,0005,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7286689815,0097,02BB,FED9,04A7,00EC,14DF,0009,0144,02EB,02E4,05BE,043E,0341,0075,0017,0003,0000
2016-07-25_AA0009_r-053-05.txt,AA0009,52.7293634259,0098,02B9,FED9,04A4,00EE,14E0,0009,0128,02F6,0297,060A,042E,034F,0087,001A,0003,0000
