File,Sensor,tDays,Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High) 
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.991111111,0002,02A2,FC8F,0246,FEA4,8917,0009,08BC,0E46,07F2,16A5,2C5C,1C25,09CB,0108,002A,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.986944444,0003,02A3,FC8F,0248,FEA1,891C,000A,08D5,0E22,080D,16C7,2BD0,1C65,0A0E,00E3,0028,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.982777778,0004,02A5,FC8F,024B,FEA8,890C,000A,0939,0E0C,07C8,1755,2BC8,1C3F,09A2,00DA,0026,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.978611111,0005,02A5,FC8F,0247,FEA7,890E,0009,0906,0E71,07AE,16BE,2C7F,1C1C,098F,00DC,0025,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.974444444,0006,02A3,FC8E,0248,FEA7,8913,000A,0904,0E09,081F,174C,2BE1,1C02,09D2,00C1,0024,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.970277778,0007,02A5,FC89,0248,FEA3,890F,0009,091F,0E63,07BE,1721,2BF6,1C4D,0979,00C4,002E,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.966111111,0008,02A5,FC8F,0247,FEA7,890B,000A,091F,0E50,078D,173B,2C4A,1C3A,0946,00DC,002B,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.961944444,0009,02A0,FC8C,0247,FEAC,890F,000A,0919,0E5F,078D,17C1,2BB9,1C02,0989,00DE,0022,0005
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.957777778,000A,02A5,FC8F,0247,FEA9,8915,000A,0933,0E77,07B1,171C,2B9D,1C5F,09BF,00C9,0014,0006
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.953611111,000B,02A3,FC8E,024C,FEAC,8915,000A,090C,0E38,0814,1737,2B62,1C87,09BF,00CA,0013,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.949444444,000C,02A5,FC8F,024B,FEA6,890B,000A,0935,0E48,083E,174B,2B0C,1C45,09AC,00DD,0028,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.945277778,000D,02A5,FC8F,0247,FEA7,8919,0009,08F2,0E0B,07ED,16CC,2C3F,1C5E,09E3,00C8,001B,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.941111111,000E,02A5,FC8E,0249,FEA6,8908,000A,0913,0E49,081F,16CA,2BEE,1BFF,09D9,00E0,001C,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.936944444,000F,02A3,FC8C,024C,FEA7,8909,0009,0923,0E53,07A7,17B6,2BD2,1BED,0975,00D2,0030,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.932777778,0010,02A5,FC8F,0247,FEAF,890F,000A,0889,0E2A,07E2,1702,2BCF,1CA0,0A09,00DC,0023,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.928611111,0011,02A3,FC89,024B,FEA8,8917,000A,0924,0EBB,0823,16B7,2BDA,1C0B,098F,00C9,001F,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.924444444,0012,02A5,FC8C,024B,FEA1,8915,000A,0889,0E3F,07CB,16C9,2CA2,1C7F,09AF,00C2,0026,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.920277778,0013,02A5,FC8E,0247,FEA7,8913,0009,0912,0E46,07EB,1731,2C54,1BBE,098B,00E6,001C,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.916111111,0014,02A5,FC8C,0249,FEA7,8914,000A,08FC,0DD1,07C7,16BA,2C60,1C78,09F4,00D4,0023,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.911944444,0015,02A5,FC8C,024B,FEA7,8917,000A,0884,0DF4,07EF,165A,2BF4,1D3E,0A25,00D8,0023,0004
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.907777778,0016,02A5,FC8F,024C,FEA3,8910,000A,08DB,0E30,0844,169F,2BF1,1CA5,0986,00E0,0024,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.903611111,0017,02A5,FC89,0249,FEAB,891F,000A,0903,0E5C,0819,1694,2BA6,1CFE,097B,00DC,0017,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.899444444,0018,02A2,FC8F,024B,FEA3,8911,0009,0908,0EAF,0806,16B7,2B59,1C84,09D2,00CF,001F,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.895277778,0019,02A5,FC8B,0249,FEA7,8914,000A,0921,0E24,0774,1735,2BE9,1C7B,09BF,00DC,0024,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.891111111,001A,02A5,FC8E,024C,FEA6,8916,0009,08F6,0E74,07BA,173D,2B68,1CDE,0983,00C7,0025,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.886944444,001B,02A5,FC8F,024B,FEA4,8918,000A,094F,0E47,07EB,1758,2C21,1BC2,095C,00D6,0028,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.882777778,001C,02A7,FC8F,0248,FEA7,8912,000A,089B,0E62,07A4,17AD,2C19,1BCE,09DD,00DA,0025,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.878611111,001D,02A5,FC90,0246,FEAC,8911,000A,0939,0EBC,07B1,17E8,2B7E,1B81,0986,00D8,0024,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.874444444,001E,02A5,FC8F,0247,FEA9,8917,000A,091D,0E89,07C3,172B,2C0C,1BDC,099D,00DA,0023,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.870277778,001F,02A5,FC8D,024B,FEA7,8910,000A,094E,0E38,07EC,1717,2BB3,1C44,0994,00D9,0021,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.866111111,0020,02A5,FC90,024B,FEA7,8916,000A,08B1,0E65,07C4,16E2,2C1A,1C89,09B9,00CF,0029,0006
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.861944444,0021,02A7,FC8F,0248,FEA7,8913,000A,08F3,0E3D,0751,175E,2C5B,1C80,095C,00D9,0022,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.857777778,0022,02A5,FC8F,0248,FEAC,891F,000A,08E0,0E44,07AB,1770,2BCA,1C67,09B4,00D8,0021,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.853611111,0023,02A5,FC8F,0247,FEA4,891C,0009,08E7,0E33,07E7,16D4,2C2C,1C3B,09E5,00DC,001F,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.849444444,0024,02A5,FC8E,0249,FEA7,891A,0009,090B,0E3B,07B4,17CC,2C70,1B7B,0959,00E9,0027,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.845277778,0025,02A5,FC8D,0249,FEA7,8912,000A,091E,0E9A,0776,17E6,2BDE,1B65,09C0,00D3,0027,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.841111111,0026,02A5,FC8F,0247,FEA7,8916,0009,0989,0E77,07AB,187F,2B68,1B27,0955,00DE,002A,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.836944444,0027,02A5,FC8F,0243,FEA6,891B,000A,0933,0E58,077B,1841,2B32,1C03,0990,00E9,0023,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.832777778,0028,02A5,FC8C,024B,FEA3,890F,000A,0977,0E32,07D7,1750,2BEB,1B76,09C3,00F3,0027,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.828611111,0029,02A5,FC8E,024C,FEA7,8922,000A,08FF,0E07,07A6,17B1,2C16,1C09,09A5,00D1,0029,0007
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.824444444,002A,02A5,FC8F,0248,FEAB,891B,0009,0917,0E63,078F,17B6,2BD4,1C0F,0982,00D7,0020,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.820277778,002B,02A5,FC8C,0248,FEA8,892F,000A,093B,0E7D,07DD,173F,2C81,1B9F,0942,00DD,001A,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.816111111,002C,02A5,FC8F,0248,FEA7,8920,000A,0941,0DF8,075E,17CE,2C2F,1BEA,09AE,00C6,002A,0004
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.811944444,002D,02A5,FC8F,0247,FEA7,8925,0009,0960,0EBD,076E,17C9,2B8E,1B98,0986,00EE,0037,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.807777778,002E,02A7,FC8F,0248,FEA7,8920,000A,0953,0E8F,06E0,189F,2C66,1AAA,099A,00EA,0026,0005
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.803611111,002F,02A7,FC90,0247,FEA8,8923,000A,0966,0E49,07A7,18F3,2B87,1ADC,095D,00FC,001D,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.799444444,0030,02A5,FC8F,0248,FEA7,8930,000A,09A0,0E71,0772,18A9,2BB2,1B15,0946,00D0,0023,0004
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.795277778,0031,02A7,FC8C,0249,FEA7,8922,0009,099A,0DE8,0795,1900,2B26,1B02,09E7,00D3,0029,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.791111111,0032,02A9,FC8C,024C,FEA7,891E,000A,0954,0DE3,0732,196D,2BEF,1AB7,0987,00F5,0024,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.786944444,0033,02A7,FC93,0246,FEA6,8914,0009,0962,0E07,073F,18DE,2C31,1ABB,09AD,00D4,0021,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.782777778,0034,02A7,FC8F,0247,FEA8,8920,000A,095F,0E90,0731,18AC,2C85,1AA2,0930,00D3,0028,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.778611111,0035,02A7,FC8F,0247,FEA6,8925,000A,0910,0E6F,076C,1850,2BE5,1B87,0977,00D6,0030,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.774444444,0036,02A7,FC8F,024B,FEA3,8926,000A,098B,0E50,0779,1924,2B86,1AEF,093A,00DA,0024,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.770277778,0037,02A7,FC8C,024C,FE9F,891D,000A,0932,0E48,0745,18B9,2BF0,1B06,0999,00EA,0028,0004
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.766111111,0038,02A7,FC8E,024E,FEA3,892F,0009,0915,0E98,0797,18B8,2C11,1A78,09B7,00DA,0019,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.761944444,0039,02A7,FC8F,0247,FEAC,8921,000A,0983,0E77,06F8,18B5,2C38,1AB6,097F,00E6,0026,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.757777778,003A,02A9,FC8F,0249,FEA7,891A,000A,091E,0E16,07AC,1922,2BEC,1AC4,0968,00D7,0026,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.753611111,003B,02A7,FC8F,0247,FEA7,8916,000A,0964,0E72,0778,182A,2BA4,1B42,09B1,00DC,0025,0006
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.749444444,003C,02A5,FC8F,0248,FEA7,8918,000A,09A3,0E33,074B,186F,2C0B,1AB8,09A0,00F1,0031,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.745277778,003D,02AC,FC8C,0248,FEAC,891F,000A,0903,0E87,07AC,1918,2B85,1AE8,0952,00E4,002C,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.741111111,003E,02AA,FC8F,0247,FEA6,8928,0009,0993,0E6E,0787,18F3,2B59,1A91,09BE,00DE,0027,0000
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.736944444,003F,02AC,FC8C,0249,FEA6,8924,000A,095B,0E74,0771,18D7,2C51,1A50,095D,00DF,002C,0004
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.732777778,0040,02A7,FC8F,0247,FEA9,8926,000A,095F,0EA0,074F,18AA,2B35,1B59,09AD,00CE,0022,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.728611111,0041,02A7,FC8E,024B,FEA3,8923,000A,092A,0E23,073B,18B1,2C41,1B2B,0980,00E1,001A,0003
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.724444444,0042,02AC,FC8F,0247,FEA7,891F,000A,0948,0E75,0793,18DA,2B8B,1B01,094B,00F4,0029,0001
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.720277778,0043,02AA,FC8E,024C,FEA4,8924,000A,0967,0EBF,07A1,1885,2B9C,1AAB,09A1,00D0,001E,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.716111111,0044,02AA,FC8F,0247,FEA7,8924,000A,0983,0E97,0705,18D9,2C62,1A2C,097C,00FE,0022,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.711944444,0045,02A9,FC8F,0247,FEA7,8926,0010,08BD,00D5,0032,0009,0004,000A,0001,0002,0001,0002
2017-04-20_AA0022_r-012-07.txt,AA0022,-108.707777778,0046,02A7,FC8F,0247,FEA7,891E,0009,0575,0988,0573,19C0,3016,21CA,0823,00C1,002A,0000
