Report: 2016-07-19_AA0006_r-035-01.txt
Sensor ID#: AA0006
Installed: 2016-07-19
Comm ID#: C-AA0007
Days active & report #: 035-01
Nest location: 3514.2724N,07531.5887W
Start date/time: 2016/08/21,16:43:45
Report date/time: 2016/08/22,00:43:47
Secs per rec: 0168
# of recs: 0050
Battery level: 02B8

Rec#,Temp,   X,   Y,   Z, Cnt, Max,Bins: (Low) to (High)
0011,01C8,FD67,FD07,FEC0,93EA,000A,0414,0A5C,09AC,181B,32B5,2539,0ADC,0099,0046,000A
0012,01C7,FD64,FD09,FEC1,93E0,000A,03FC,0A88,0A54,17E1,31DB,2582,0AC9,00A9,004D,000B
0013,01C7,FD66,FD08,FEC3,93E9,000A,03E1,0AA2,0A11,17BF,321B,254B,0B55,009F,0036,0006
0014,01C7,FD66,FD08,FEC3,93E5,000A,03E2,0AAF,0A4A,1751,31E2,2561,0B7B,00AA,0047,000A
0015,01C7,FD68,FD0B,FEC3,93E4,000A,03F7,0A4F,09F7,17C1,3279,2589,0B06,009E,003F,0001
0016,01C7,FD66,FD08,FEC3,93E6,000A,03F6,0A3B,09C1,178F,31C8,269B,0B12,00AF,0039,0008
0017,01C7,FD65,FD09,FEC0,93FE,000A,0421,0A28,09CD,1753,3218,2678,0B0C,00AB,0045,0009
0018,01C8,FD67,FD09,FEC2,93FA,000A,0427,0A5F,09BB,16F4,31E5,2686,0B80,009C,003B,0003
0019,01C9,FD64,FD08,FEC0,940C,000A,03D3,0A3B,0970,16C2,325C,2706,0B81,00A3,0045,0001
001A,01C9,FD67,FD08,FEC1,93DC,000A,03F5,0A32,0A1B,1705,31C4,2717,0AE6,0081,004A,0009
001B,01CA,FD64,FD09,FEC3,9415,000A,03E3,0A63,098C,16D7,318A,26F5,0BEC,00BB,0040,0006
001C,01C9,FD66,FD0B,FEC0,93F1,000A,03FA,09BC,0988,16A5,31B5,27BD,0BB0,00AE,0037,0007
001D,01C9,FD67,FD07,FEC3,9403,000A,03C0,09F3,09D9,1622,31D7,27CC,0BC0,00A5,0047,0006
001E,01CA,FD66,FD08,FEC3,9407,000A,0391,09DB,0A01,15C2,312C,28C2,0BFB,00B1,0039,0005
001F,01CA,FD66,FD08,FEC0,9413,000A,03CE,0990,09B8,1660,31A4,2825,0BE6,00AA,0041,0003
0020,01CA,FD67,FD0B,FEC1,93F4,000A,0392,09A0,099F,15CC,3214,2843,0C25,009D,003C,0002
0021,01CB,FD67,FD0B,FEC0,93FA,000A,03C0,09BB,099F,1676,31B0,280F,0BB7,00B5,003B,0004
0022,01CB,FD67,FD08,FEC4,9401,000A,03DD,09AD,09CC,15FB,314B,290F,0BA4,008A,0027,0001
0023,01CA,FD64,FD09,FEC6,93FC,000A,03C8,0984,09D1,1635,3206,28C5,0B01,00A0,003B,0003
0024,01CA,FD67,FD0B,FEC6,9418,000A,03D0,0989,09A6,16FC,318E,2846,0B69,009D,003D,0006
0025,01CA,FD66,FD09,FEC3,940E,000A,03C1,09B6,0960,160C,31F3,28A2,0B9B,00B2,0046,0003
0026,01CA,FD68,FD0B,FEC0,9419,000A,03B3,099F,09E3,16AC,316B,27F2,0C07,009C,0034,0004
0027,01CB,FD63,FD0B,FEC1,9411,000A,03F3,0A43,09CE,168D,316E,2749,0BD2,00B9,003B,0003
0028,01CB,FD68,FD0B,FEC0,940A,000A,03E8,09C1,09A7,1678,31CF,27C6,0BCF,009B,003F,0004
0029,01CB,FD69,FD0F,FEBC,93F6,000A,03C2,0A2D,09D7,1675,3184,27B7,0B98,00AE,0037,0003
002A,01CC,FD66,FD09,FEC1,93F9,000A,03E7,09ED,0987,168B,321F,2770,0BA9,0095,003F,0007
002B,01CC,FD64,FD08,FEC1,9404,000A,03ED,09F4,09B7,1686,320F,276B,0B90,009F,003B,0002
002C,01CC,FD67,FD09,FEC3,9412,000A,03FB,09FB,09A7,16AE,31D0,274F,0BBE,00A3,003F,0008
002D,01CC,FD67,FD07,FEC3,93F5,000A,03E0,09C9,0977,162B,31C4,283E,0BAA,009E,0055,000B
002E,01CC,FD66,FD0B,FEC3,93FF,000A,03F5,09F8,094C,1645,314B,27EC,0C47,00B9,0045,0005
002F,01CC,FD63,FD09,FEC3,93EF,000A,0396,0979,096E,165D,31E2,2859,0BF3,0096,004B,0006
0030,01CC,FD66,FD0C,FEC1,9435,000A,03E7,0A58,0944,1746,3166,26E8,0C46,009F,0038,0001
0031,01CC,FD67,FD0B,FEC0,941F,000A,0409,0A23,092F,1670,312B,280D,0C3E,009D,003E,0003
0032,01CC,FD63,FD09,FEC1,9406,000A,0392,09C2,096D,167F,31BE,281A,0C0E,0093,0048,0005
0033,01CB,FD67,FD09,FEC3,941C,000A,03F4,09CD,08E1,163B,312D,2887,0C96,00BB,0036,0004
0034,01CC,FD67,FD07,FEC4,941C,000A,03D8,09CC,0926,1628,3182,2824,0CA4,00A0,003A,0006
0035,01CC,FD66,FD0B,FEC1,9415,000A,039D,096E,08F7,16A0,314D,283D,0CEC,00C2,0039,0002
0036,01CD,FD6C,FD0B,FEC1,942A,000A,03D4,09C6,08B6,16BC,3140,27F9,0CE6,00BD,003C,0006
0037,01CD,FD67,FD07,FEC4,943E,000A,03D4,097A,08AD,1647,3155,2882,0D16,00CD,0040,0002
0038,01CD,FD66,FD0C,FEC3,9425,000A,03E7,0968,0909,159F,320C,28D4,0C65,00A8,003C,0005
0039,01CD,FD64,FD09,FEC3,9415,0009,03E3,0A0F,08F9,166E,31AB,27B4,0C6D,00A7,0049,0000
003A,01CE,FD67,FD08,FEC3,942D,000A,0418,0A29,0932,168D,31D9,26F1,0C6D,00BA,0038,0004
003B,01CD,FD67,FD09,FEC0,9434,000A,0427,0A27,090B,1782,3119,2703,0C60,00AA,002E,0005
003C,01CD,FD63,FD0E,FEC1,943D,000A,0445,0A09,08D1,16D0,30F2,27DB,0C90,00B9,0034,0004
003D,01CE,FD67,FD0E,FEBE,9424,000A,03DF,092A,0937,163B,320E,27ED,0CB3,00BC,0036,0009
003E,01CE,FD68,FD08,FEC3,9428,000A,0403,098E,088D,16D8,31BE,2798,0CE1,00B0,0046,0005
003F,01CE,FD63,FD08,FEC3,944B,000A,040E,09F9,0900,172C,3144,2737,0CBB,00AD,0033,0002
0040,01CE,FD66,FD0E,FEC3,9439,000A,0400,094E,08EA,16AA,3212,2767,0D02,00AC,002E,0002
0041,01CF,FD66,FD0B,FEC3,9433,000A,03F3,0A6D,08ED,16F3,312F,2782,0C5E,009F,0040,0005
0042,01CE,FD66,FD0B,FEC1,9418,000A,03CB,0981,08AA,1645,3137,28EF,0CAD,00CD,003A,0003
0043,01CE,FD61,FD08,FEC0,9411,000A,03F7,09A7,08D0,16B1,317D,2837,0C35,00CE,0031,000A
0044,01CE,FD64,FD0E,FEC7,9437,000A,03FF,098A,089A,1682,323E,2807,0C8C,009F,0019,0009
0045,01CE,FD67,FD0B,FEC6,943D,000A,0429,09EE,087A,1657,319D,288C,0C95,0078,001D,0002
0046,01CE,FD67,FD0F,FEC0,9442,000A,03FC,09CB,08ED,16CB,31EF,2770,0C6C,00B6,003B,0007
0047,01CE,FD66,FD07,FEC3,942D,000A,0408,09B8,0915,16D6,3131,27E5,0C90,00A3,0033,0006
0048,01CE,FD67,FD0E,FEC3,9424,000A,03EA,096A,08C7,16D5,31B5,27BD,0CC4,00B1,0049,0004
0049,01CE,FD67,FD0B,FEC1,945C,000A,0433,0A31,08B8,170F,3107,277D,0CAE,00C4,0038,0003
004A,01CE,FD63,FD0B,FEC1,941E,000A,0419,096D,08B1,172A,31D1,2754,0CC3,00AF,0023,0003
004B,01CE,FD64,FD09,FEC0,945F,000A,0415,0A18,08CA,16DF,30F6,279D,0D0C,00A7,0040,0003
004C,01CE,FD6C,FD09,FEC0,943D,000A,040D,09F5,08D1,1717,31D2,2719,0C76,00B5,003C,0001
004D,01D0,FD64,FD09,FEC0,943B,000A,03E5,09EA,082C,1652,3156,28A7,0CE4,00D0,003C,0001
004E,01CE,FD67,FD0C,FEC3,9419,000A,03D2,094D,08CD,1664,3139,2895,0CF4,00CF,0031,0007
004F,01CD,FD67,FD07,FEC0,9444,000A,03CD,09D1,089A,1699,313D,2885,0CBC,00AC,0041,0008

TurtleSense 0.2503 -- CC 4.0 BY-SA NerdsWithoutBorders.Net
--end of report--
