tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,CalEn,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,comportamiento
42.03164352,60963,5858,10.40679413,750,878,64912,65188,4231906986.0,193,345,241,948,2141,1601,363,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03233796,61367,5853,10.4847087,752,883,64915,65183,4231780202.0,241,365,237,936,2032,1659,335,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03303241,60928,5857,10.40259519,750,883,64905,65191,4231652598.0,207,388,210,938,2102,1628,352,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03372685,59814,5850,10.22461538,750,883,64911,65191,4232042046.0,198,386,232,965,2184,1534,305,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0344213,61834,5857,10.55728188,752,883,64910,65183,4231455639.0,249,378,204,888,2077,1685,337,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03511574,60072,5855,10.25994876,752,880,64910,65191,4231974491.0,205,386,243,942,2099,1641,305,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03581019,62773,5855,10.72126388,752,883,64910,65190,4231911945.0,207,357,222,873,2142,1668,344,29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03650463,61646,5858,10.52338682,752,880,64910,65191,4231974491.0,236,344,217,937,2136,1590,358,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03719907,61627,5852,10.5309296,752,876,64908,65190,4231775970.0,218,381,225,893,2167,1577,346,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03789352,62006,5851,10.5975047,750,883,64911,65184,4231585733.0,185,400,227,884,2152,1637,324,30,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03858796,59855,5852,10.22812714,750,880,64910,65191,4231974491.0,215,385,245,949,2088,1633,300,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03928241,60768,5853,10.38236802,750,879,64911,65192,4232103713.0,202,356,232,985,2129,1568,338,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.03997685,59461,5853,10.15906373,750,886,64911,65182,4231458021.0,217,405,222,971,2113,1584,304,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0406713,62248,5856,10.62978142,746,880,64908,65192,4231909864.0,198,370,249,907,2119,1632,333,39,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04136574,61597,5851,10.52760212,748,887,64911,65183,4231524090.0,241,363,205,878,2136,1654,336,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04206019,60890,5854,10.40143492,752,883,64910,65188,4231781567.0,233,368,211,995,2055,1618,335,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04275463,61578,5854,10.51896139,754,881,64911,65191,4232040282.0,224,360,227,947,2122,1606,317,41,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04344907,61282,5854,10.46839768,750,878,64913,65185,4231776339.0,209,354,192,904,2198,1639,316,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04414352,60885,5855,10.39880444,750,887,64912,65185,4231719369.0,215,375,217,955,2132,1588,339,26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04483796,62474,5858,10.66473199,750,876,64911,65191,4232035889.0,231,392,231,893,2054,1669,342,32,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04553241,59762,5851,10.21398052,752,881,64912,65187,4231844437.0,233,400,237,902,2108,1637,298,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04622685,60188,5855,10.27976089,750,879,64908,65187,4231583037.0,236,394,239,925,2096,1596,332,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0469213,61122,5854,10.44106594,748,881,64912,65183,4231583697.0,205,376,195,987,2069,1649,335,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04761574,60648,5850,10.36717949,750,886,64913,65190,4232109333.0,221,384,238,877,2101,1661,335,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04831019,61104,5855,10.43620837,752,883,64908,65199,4232368877.0,219,376,240,952,2095,1602,327,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04900463,60473,5853,10.33196651,752,880,64912,65187,4231843557.0,212,379,221,983,2105,1622,292,24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.04969907,61587,5852,10.52409433,748,880,64911,65185,4231648273.0,202,373,215,916,2114,1673,318,35,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05039352,59469,5852,10.16216678,752,880,64911,65187,4231778645.0,205,397,240,942,2177,1554,298,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05108796,59927,5855,10.2351836,752,881,64913,65183,4231648610.0,216,353,229,957,2159,1610,291,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05178241,61761,5852,10.55382775,745,880,64910,65187,4231713735.0,220,383,255,919,2045,1626,359,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05247685,58890,5854,10.05978818,750,881,64908,65191,4231845553.0,209,390,230,1028,2107,1535,329,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0531713,60047,5851,10.26269014,752,880,64911,65191,4232039401.0,202,393,255,972,2093,1593,295,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05386574,59372,5851,10.14732524,746,878,64908,65191,4231842915.0,215,386,253,978,2111,1561,311,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05456019,60707,5853,10.37194601,752,876,64908,65191,4231841161.0,229,381,243,894,2139,1619,300,43,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05525463,59984,5856,10.2431694,750,880,64911,65188,4231843833.0,203,360,232,982,2130,1603,316,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05594907,59729,5851,10.20834045,752,883,64908,65188,4231651749.0,204,379,245,989,2085,1587,333,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05664352,60194,5852,10.28605605,752,880,64911,65191,4232039401.0,221,400,219,957,2107,1601,302,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05733796,60822,5851,10.39514613,750,883,64908,65191,4231847317.0,151,364,241,974,2160,1589,340,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05803241,62742,5853,10.71963096,752,881,64908,65191,4231845553.0,209,370,224,895,2113,1620,381,32,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.05872685,61635,5852,10.53229665,750,878,64911,65190,4231972453.0,200,373,227,972,2073,1629,336,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0594213,61573,5851,10.52350026,750,881,64910,65190,4231910181.0,220,413,216,906,2098,1610,355,22,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06011574,62028,5855,10.5940222,752,879,64910,65190,4231908421.0,198,372,234,949,2136,1565,347,45,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06081019,61663,5856,10.52988388,748,880,64911,65191,4232039401.0,207,351,226,997,2091,1597,342,35,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06150463,60476,5856,10.32718579,752,880,64908,65191,4231844673.0,219,382,221,985,2130,1573,294,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06219907,61220,5851,10.46316869,746,880,64908,65192,4231909864.0,212,396,234,893,2116,1625,335,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06289352,61568,5854,10.51725316,750,881,64903,65191,4231521026.0,222,394,223,924,2057,1650,335,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06358796,61580,5850,10.52649573,752,879,64908,65191,4231843793.0,192,384,224,945,2139,1587,330,39,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06428241,61021,5854,10.42381278,745,880,64911,65188,4231843833.0,211,407,253,949,2039,1630,317,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06497685,60329,5855,10.30384287,750,881,64912,65184,4231648881.0,206,357,264,937,2160,1573,318,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0656713,61256,5855,10.46216909,752,883,64908,65196,4232173285.0,221,358,241,954,2151,1564,319,31,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06636574,61110,5852,10.44258373,752,883,64913,65183,4231650374.0,226,364,231,927,2102,1633,330,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06706019,61221,5852,10.46155161,750,879,64911,65185,4231647394.0,207,375,227,946,2106,1615,339,28,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06775463,59814,5851,10.22286789,750,879,64911,65190,4231973331.0,241,368,227,890,2181,1592,327,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06844907,61613,5851,10.53033669,750,880,64904,65188,4231389480.0,191,379,237,920,2095,1648,340,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06914352,60706,5852,10.37354751,745,879,64911,65183,4231517026.0,231,358,224,925,2167,1601,302,36,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.06983796,60188,5852,10.28503076,748,883,64910,65191,4231977135.0,218,386,237,902,2169,1576,331,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07053241,59740,5855,10.20324509,750,881,64905,65191,4231650834.0,223,374,245,949,2117,1590,327,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07122685,60680,5854,10.36556201,745,883,64911,65183,4231520550.0,222,366,237,912,2164,1582,328,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0719213,61431,5856,10.49026639,750,880,64910,65191,4231974491.0,201,379,226,914,2106,1676,307,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07261574,60317,5851,10.3088361,748,883,64912,65184,4231650645.0,220,383,193,939,2148,1619,317,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07331019,59978,5856,10.24214481,750,883,64905,65196,4231978565.0,215,364,235,944,2117,1638,314,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07400463,60572,5852,10.35064935,752,880,64907,65196,4232105733.0,222,418,223,917,2091,1627,317,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07469907,60929,5857,10.40276592,748,883,64915,65190,4232236507.0,207,385,268,884,2149,1575,350,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07539352,59789,5856,10.20987022,750,881,64910,65192,4232040563.0,215,399,209,971,2126,1600,296,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07608796,60861,5850,10.40358974,745,881,64911,65191,4232040282.0,181,355,239,949,2139,1653,286,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07678241,60772,5851,10.38660058,750,879,64910,65187,4231712855.0,228,390,221,935,2125,1598,312,31,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07747685,61089,5855,10.43364646,748,881,64911,65185,4231649154.0,203,375,219,949,2138,1619,309,34,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0781713,60550,5853,10.34512216,748,880,64907,65192,4231844957.0,218,390,234,925,2141,1583,327,28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07886574,60472,5852,10.33356118,750,881,64908,65195,4232106325.0,211,388,236,933,2111,1615,321,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.07956019,60569,5854,10.34660062,750,876,64913,65184,4231709401.0,218,387,221,955,2142,1578,313,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08025463,60112,5851,10.27379935,750,880,64908,65191,4231844673.0,194,430,213,930,2164,1555,329,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08094907,60827,5851,10.39600068,746,883,64908,65190,4231782127.0,225,369,239,907,2130,1619,323,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08164352,62453,5854,10.66843184,746,880,64919,65190,4232493531.0,197,363,237,882,2091,1703,335,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08233796,61019,5854,10.42347113,752,880,64910,65192,4232039682.0,232,417,227,885,2114,1605,322,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08303241,60562,5854,10.34540485,750,880,64911,65191,4232039401.0,209,386,230,943,2141,1604,295,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08372685,60044,5853,10.25867077,748,880,64911,65188,4231843833.0,246,364,234,897,2131,1629,321,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0844213,60741,5855,10.37421008,745,880,64912,65182,4231517634.0,230,353,204,933,2151,1636,308,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08511574,61833,5852,10.56613124,748,881,64904,65191,4231585929.0,211,351,221,902,2133,1653,341,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08581019,61221,5855,10.45619129,750,880,64904,65195,4231845821.0,239,387,243,895,2080,1648,320,33,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08650463,59697,5850,10.20461538,752,883,64904,65200,4232174453.0,208,373,208,943,2138,1647,303,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08719907,60689,5854,10.36709942,746,883,64911,65183,4231520550.0,234,389,230,968,2050,1625,322,27,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08789352,60157,5852,10.27973342,750,886,64911,65183,4231523203.0,214,387,231,967,2078,1624,313,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08858796,60960,5852,10.41695147,750,881,64911,65187,4231779526.0,203,402,241,951,2056,1619,347,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08928241,60734,5851,10.38010596,745,881,64908,65184,4231389241.0,227,406,226,913,2130,1573,332,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.08997685,61174,5853,10.45173415,748,881,64910,65191,4231975371.0,218,332,213,952,2136,1634,334,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0906713,61513,5854,10.50785788,752,883,64910,65187,4231716379.0,231,369,226,979,2017,1654,333,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09136574,60775,5849,10.39066507,746,880,64911,65185,4231648273.0,200,349,195,951,2159,1629,337,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09206019,61485,5857,10.49769507,746,878,64910,65190,4231907542.0,221,355,215,927,2178,1579,345,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09275463,61729,5854,10.54475572,746,880,64910,65191,4231974491.0,231,401,208,854,2151,1638,332,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09344907,61954,5853,10.58499915,745,881,64911,65186,4231714339.0,190,374,206,984,2130,1590,337,24,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09414352,60678,5854,10.36522036,750,879,64908,65191,4231843793.0,224,382,222,955,2094,1625,309,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09483796,60293,5851,10.30473423,750,884,64908,65190,4231783010.0,215,377,222,960,2122,1598,319,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09553241,61316,5850,10.48136752,748,880,64910,65187,4231713735.0,206,376,208,953,2133,1604,321,42,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09622685,61486,5852,10.50683527,748,880,64910,65187,4231713735.0,222,382,206,867,2165,1650,322,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0969213,61604,5852,10.52699932,750,880,64911,65185,4231648273.0,202,366,203,964,2100,1655,318,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09761574,61445,5852,10.49982912,745,879,64910,65191,4231973611.0,229,383,223,926,2130,1588,324,36,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09831019,62154,5855,10.61554227,745,883,64911,65191,4232042046.0,198,360,219,935,2112,1645,350,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09900463,60337,5852,10.31049214,745,880,64910,65190,4231909300.0,212,367,251,987,2104,1568,327,25,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.09969907,61759,5849,10.55889896,745,880,64911,65185,4231648273.0,219,415,240,916,2058,1592,361,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10039352,60631,5850,10.3642735,750,880,64911,65190,4231974211.0,219,391,210,945,2141,1586,317,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10108796,60555,5852,10.34774436,750,880,64908,65184,4231388360.0,211,373,267,894,2157,1588,325,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10178241,60941,5853,10.41192551,748,880,64904,65192,4231650240.0,211,373,214,967,2102,1610,336,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10247685,59502,5852,10.16780588,750,880,64908,65196,4232170640.0,245,412,201,926,2101,1640,295,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10458333,62037,5859,10.58832565,746,880,64913,65185,4231778097.0,220,357,212,936,2115,1633,344,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10527778,61141,5852,10.44788107,748,883,64907,65196,4232108377.0,211,359,227,964,2099,1622,329,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10597222,60858,5851,10.40129892,748,880,64914,65185,4231843011.0,214,350,228,963,2125,1628,299,34,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10666667,60908,5853,10.40628737,745,881,64908,65192,4231910745.0,221,378,217,936,2098,1631,331,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10736111,61776,5855,10.55098207,748,883,64907,65203,4232564774.0,194,394,225,939,2073,1661,324,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10805556,59843,5852,10.22607656,750,880,64910,65191,4231974491.0,213,375,232,941,2135,1635,287,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10875,60620,5852,10.35885167,748,881,64911,65182,4231453603.0,210,378,227,959,2116,1615,308,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.10944444,61502,5849,10.51495982,741,880,64911,65188,4231843833.0,191,372,221,968,2106,1610,340,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11013889,62046,5854,10.59890673,745,883,64916,65184,4231910301.0,216,368,217,945,2101,1633,320,43,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11083333,61663,5855,10.53168232,746,883,64908,65192,4231912509.0,208,385,253,937,2080,1600,344,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11152778,60357,5858,10.30334585,746,879,64911,65187,4231777766.0,214,395,227,943,2155,1582,296,36,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11222222,60186,5854,10.28117526,750,880,64912,65190,4232039122.0,224,358,232,951,2081,1690,281,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11291667,60069,5854,10.26118893,746,879,64911,65185,4231647394.0,232,349,252,960,2134,1560,331,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11361111,60631,5849,10.36604548,745,883,64908,65190,4231782127.0,196,411,250,936,2089,1598,324,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11430556,59544,5857,10.16629674,746,880,64913,65183,4231647729.0,211,390,251,955,2132,1541,350,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.115,60649,5857,10.35495988,750,880,64905,65196,4231975921.0,217,381,254,944,2064,1641,311,41,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11569444,61029,5853,10.42696053,745,881,64908,65191,4231845553.0,209,389,232,928,2104,1643,309,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11638889,62000,5851,10.59647923,745,880,64911,65185,4231648273.0,219,350,249,902,2135,1621,326,36,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11708333,58758,5854,10.03723949,745,880,64911,65185,4231648273.0,216,420,231,925,2120,1624,291,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11777778,60421,5858,10.31427108,748,880,64908,65198,4232301034.0,227,377,232,927,2136,1616,294,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11847222,60281,5854,10.29740348,745,883,64911,65185,4231650918.0,216,409,228,930,2120,1563,359,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11916667,60251,5850,10.29931624,750,880,64912,65180,4231387272.0,215,385,253,984,2094,1581,286,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.11986111,59210,5851,10.11963767,746,879,64908,65191,4231843793.0,211,402,242,947,2111,1599,311,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12055556,61913,5852,10.57980178,745,881,64910,65191,4231975371.0,201,365,196,951,2117,1660,311,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12125,62425,5857,10.65818679,748,881,64908,65191,4231845553.0,219,385,210,903,2101,1661,325,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12194444,60761,5851,10.38472056,745,880,64911,65187,4231778645.0,234,379,195,902,2128,1648,332,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12263889,60859,5850,10.40324786,745,883,64911,65191,4232042046.0,218,383,210,950,2074,1665,313,31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12333333,59670,5854,10.19303041,752,878,64911,65191,4232037643.0,221,358,226,1011,2128,1560,311,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12402778,59842,5852,10.22590567,745,886,64915,65184,4231848039.0,228,396,231,938,2128,1576,314,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12472222,61599,5854,10.52254868,748,879,64904,65190,4231518979.0,198,375,232,934,2106,1647,322,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12541667,60196,5852,10.28639781,746,880,64911,65191,4232039401.0,219,384,236,939,2124,1596,316,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12611111,61714,5853,10.54399453,746,880,64913,65180,4231452185.0,221,376,239,909,2107,1643,298,51,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12680556,61035,5857,10.42086392,745,888,64912,65190,4232046194.0,219,389,241,961,2040,1656,308,31,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1275,60644,5855,10.35764304,748,881,64913,65182,4231583427.0,205,378,243,979,2087,1600,326,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12819444,60254,5854,10.29279125,750,880,64910,65191,4231974491.0,220,402,238,956,2140,1548,307,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.12888889,59860,5855,10.22374039,748,876,64913,65191,4232165713.0,249,388,236,958,2056,1608,326,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
