tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
45.6119791667,380674.0,36429.0,10.4497515716,782.0,64420.0,65355.0,65488.0,1114.0,2324.0,2003.0,5892.0,12997.0,9431.0,2421.0,212.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6161458333,381721.0,36424.0,10.4799308148,782.0,64422.0,65356.0,65494.0,1168.0,2403.0,1973.0,5881.0,12783.0,9527.0,2452.0,200.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6203125,378413.0,36417.0,10.3911085482,782.0,64417.0,65359.0,65491.0,1151.0,2409.0,2100.0,5919.0,12774.0,9425.0,2407.0,191.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6244791667,371716.0,36436.0,10.2018882424,785.0,64419.0,65359.0,65495.0,1150.0,2574.0,2267.0,6110.0,12577.0,9194.0,2323.0,205.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6286458333,373402.0,36422.0,10.2521003789,783.0,64422.0,65363.0,65487.0,1264.0,2540.0,2297.0,5957.0,12577.0,9144.0,2393.0,206.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6328125,370666.0,36440.0,10.1719538968,782.0,64420.0,65359.0,65491.0,1263.0,2614.0,2298.0,6028.0,12418.0,9346.0,2221.0,209.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6369791667,370212.0,36456.0,10.155036208,785.0,64422.0,65359.0,65488.0,1248.0,2706.0,2281.0,6068.0,12406.0,9222.0,2273.0,211.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6411458333,369536.0,36449.0,10.1384400121,787.0,64420.0,65356.0,65492.0,1218.0,2776.0,2282.0,6151.0,12391.0,9106.0,2269.0,213.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6453125,361243.0,36459.0,9.90819825009,789.0,64417.0,65359.0,65486.0,1274.0,2725.0,2351.0,6318.0,12410.0,8983.0,2197.0,170.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6494791667,359231.0,36446.0,9.85652746529,793.0,64415.0,65363.0,65488.0,1360.0,2819.0,2416.0,6169.0,12405.0,8891.0,2165.0,194.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
